Time,Norther,Thornton,Rentel,Northwind,Seastar,Nobelwind,Northwester,Mermaid
12/08/1982 15:00:00,226.1082,218.6412,203.4011,189.3595,180.119,170.6341,171.0518,170.674
12/08/1982 16:00:00,226.8292,222.9948,212.6656,205.5716,201.0692,197.0259,196.0486,194.5016
12/08/1982 17:00:00,232.0628,230.9926,228.1699,226.8196,224.7404,222.8088,218.3302,214.4677
12/08/1982 18:00:00,234.3706,233.2876,230.132,228.9557,228.0684,225.063,215.3597,205.7133
12/08/1982 19:00:00,237.5,236.4302,232.6107,230.5093,229.3445,221.6558,209.6232,194.0584
12/08/1982 20:00:00,235.9451,233.8355,231.9864,230.9394,231.5295,228.4422,224.3538,213.8829
12/08/1982 21:00:00,223.8036,219.1579,218.6143,218.3852,219.2613,218.1319,217.858,216.5083
12/08/1982 22:00:00,175.6329,168.9266,170.5764,171.6134,168.8532,175.1609,182.7396,195.5108
12/08/1982 23:00:00,121.5469,117.9026,129.4469,140.9131,145.1268,162.7284,176.4313,195.4694
13/08/1982 00:00:00,112.5029,115.1952,130.0847,145.1132,152.0518,166.0968,174.812,185.9701
13/08/1982 01:00:00,112.3289,118.1521,127.6511,137.2503,141.9416,151.0831,157.8586,165.8978
13/08/1982 02:00:00,94.2673,98.38903,106.4454,114.4552,117.7544,126.3376,132.3818,141.0126
13/08/1982 03:00:00,93.90972,98.67298,103.2748,109.4503,112.3574,120.5894,123.7326,128.5621
13/08/1982 04:00:00,126.1268,132.7011,131.8413,134.419,136.3826,140.2277,140.0186,139.2238
13/08/1982 05:00:00,164.7854,171.4704,170.6502,171.8319,173.4072,172.8484,171.5434,168.1674
13/08/1982 06:00:00,181.6901,192.5397,193.3087,195.1856,197.7104,198.5289,199.0374,197.3416
13/08/1982 07:00:00,168.5485,185.1919,195.1557,203.8333,208.579,215.724,220.026,224.5936
13/08/1982 08:00:00,181.4126,192.1028,202.1844,211.857,218.5185,229.9646,234.6649,237.5
13/08/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 11:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 12:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,232.2993,226.1792
13/08/1982 16:00:00,237.5,237.5,237.5,237.5,232.9133,222.1234,215.0838,211.1589
13/08/1982 17:00:00,237.5,237.5,237.5,228.444,222.5717,213.9572,209.8277,206.9095
13/08/1982 18:00:00,237.5,237.5,237.5,228.444,222.5717,213.9572,209.8277,206.9095
13/08/1982 19:00:00,237.5,237.5,237.5,228.444,222.5717,213.9572,209.8277,206.9095
13/08/1982 20:00:00,237.5,237.5,237.5,228.444,222.5717,213.9572,209.8277,224.8354
13/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
13/08/1982 23:00:00,237.5,237.5,235.1286,227.9175,221.4236,205.9916,202.9129,199.6008
14/08/1982 00:00:00,164.5356,138.4443,132.9501,126.3992,125.8592,128.1371,132.0249,137.4023
14/08/1982 01:00:00,75.45119,70.15881,72.07399,76.51028,80.49777,88.4297,91.96592,95.09108
14/08/1982 02:00:00,54.44497,57.02987,59.13692,63.61473,66.39725,67.78242,68.71776,67.0661
14/08/1982 03:00:00,49.78866,50.87495,48.93962,48.7567,50.21626,50.72293,52.69324,52.05987
14/08/1982 04:00:00,37.72578,38.51709,37.62264,37.96889,39.54517,41.22079,43.31698,43.74687
14/08/1982 05:00:00,32.81345,33.30188,33.37573,33.8446,34.58894,35.58748,36.91681,37.59354
14/08/1982 06:00:00,30.76595,30.29848,30.24789,30.112,30.15896,30.73958,31.18036,31.84368
14/08/1982 07:00:00,24.33858,24.20544,24.60726,24.8531,24.99071,25.5461,25.61165,25.98575
14/08/1982 08:00:00,14.66263,14.41122,14.61434,14.67193,14.72297,14.99727,14.91259,15.05502
14/08/1982 09:00:00,8.577017,8.321166,8.269953,8.119709,8.081198,8.107463,7.928285,7.88573
14/08/1982 10:00:00,5.601124,5.623688,6.005464,6.146199,6.063256,5.997997,5.547676,5.408557
14/08/1982 11:00:00,4.35952,4.270374,4.969564,5.181871,4.895433,4.669608,4.103656,4.104659
14/08/1982 12:00:00,5.434132,4.996996,5.563184,5.485109,5.056315,4.669567,4.18477,4.303498
14/08/1982 13:00:00,4.428322,3.764389,4.22779,4.07299,3.719235,3.469529,3.190887,3.439193
14/08/1982 14:00:00,0.8218963,0.2347979,0.3786792,0.1800504,0,0,0,0.157377
14/08/1982 15:00:00,0,0,0,0,0,0,0,0
14/08/1982 16:00:00,0,0,0,0,0,0,0,0
14/08/1982 17:00:00,0,0,0,0,0,0,0,0
14/08/1982 18:00:00,5.268706,4.36002,3.006921,1.979403,1.831455,1.339628,1.307464,1.00205
14/08/1982 19:00:00,16.08861,15.3647,13.8447,12.86382,12.66017,11.81658,11.87255,11.38849
14/08/1982 20:00:00,26.04795,26.41537,25.48177,24.89418,24.7612,23.84893,23.68792,22.98248
14/08/1982 21:00:00,33.07618,33.2411,31.80151,31.17872,31.7065,31.97772,33.01379,33.09631
14/08/1982 22:00:00,49.31106,49.97871,46.90726,45.96811,47.59279,48.90085,50.44814,49.82573
14/08/1982 23:00:00,75.66066,76.79153,74.50624,74.53056,77.26322,78.55542,79.97166,77.98448
15/08/1982 00:00:00,92.03175,91.9267,91.87201,92.73293,94.79551,95.96675,97.67786,97.20798
15/08/1982 01:00:00,79.76134,81.0335,84.09134,87.59869,90.69584,96.65125,100.3722,103.6439
15/08/1982 02:00:00,65.90632,66.86749,69.78765,73.59718,76.31413,82.80834,86.35835,90.65911
15/08/1982 03:00:00,72.58022,74.93895,74.08968,75.98524,77.87244,81.08036,81.54494,81.46062
15/08/1982 04:00:00,87.20956,92.60036,92.96836,96.21581,100.247,103.8186,106.4086,105.7793
15/08/1982 05:00:00,103.9012,112.0635,118.1942,125.2135,130.647,137.2112,143.1021,145.9357
15/08/1982 06:00:00,121.1469,130.7079,138.9619,146.9488,149.2362,154.9775,156.6563,160.2407
15/08/1982 07:00:00,123.4251,133.1219,141.644,149.7663,152.2885,161.4313,164.0588,170.2841
15/08/1982 08:00:00,129.6303,138.4038,145.4255,152.8511,156.1649,165.4012,168.3174,173.6798
15/08/1982 09:00:00,183.4642,188.5488,186.8168,186.2464,185.9495,184.52,182.0544,179.0464
15/08/1982 10:00:00,215.3638,221.3857,222.2545,223.165,223.2943,221.7639,219.9074,217.5385
15/08/1982 11:00:00,221.5787,228.3168,230.4626,232.8422,234.3787,236.8879,237.5,237.5
15/08/1982 12:00:00,234.8489,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 13:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 14:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
15/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,234.9883,230.5252
16/08/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,230.0248,221.3357,208.6744
16/08/1982 03:00:00,237.5,237.5,237.5,233.7373,229.7184,214.2699,203.0004,188.6502
16/08/1982 04:00:00,237.5,234.9218,229.1713,220.3597,214.8962,202.0809,196.868,188.2409
16/08/1982 05:00:00,235.0222,233.0914,229.4559,224.7222,222.1293,216.2345,214.9335,211.8425
16/08/1982 06:00:00,230.2242,231.1082,231.5659,231.2431,231.026,230.3596,229.7058,229.4049
16/08/1982 07:00:00,224.6004,227.7551,228.9349,229.7185,229.7491,229.5625,229.043,228.8524
16/08/1982 08:00:00,228.2105,230.5249,230.7525,230.715,230.399,229.7412,228.9273,228.415
16/08/1982 09:00:00,225.5825,230.4574,232.6271,234.6826,235.8828,237.2211,237.2351,237.3031
16/08/1982 10:00:00,228.4257,234.1723,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 11:00:00,231.6725,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 12:00:00,229.3551,236.4385,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 13:00:00,218.2868,231.8228,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 14:00:00,209.2984,229.377,236.6218,237.5,237.5,237.5,237.5,237.5
16/08/1982 15:00:00,231.1041,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
16/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 02:00:00,231.1709,233.0703,233.2392,234.2109,234.6192,235.4869,236.1488,236.7532
17/08/1982 03:00:00,230.0769,235.9725,235.2878,236.9028,237.5,237.5,237.5,237.1136
17/08/1982 04:00:00,233.436,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 05:00:00,231.7303,236.4918,233.2286,231.9873,230.485,228.0423,226.3998,221.9047
17/08/1982 06:00:00,230.2102,231.2657,226.2085,219.6917,216.0793,207.94,200.1262,189.891
17/08/1982 07:00:00,227.1726,220.5075,213.3445,204.2141,198.2354,184.3075,179.5349,173.2194
17/08/1982 08:00:00,181.456,166.5409,164.2214,157.2134,151.5409,143.1869,141.7423,142.1106
17/08/1982 09:00:00,128.9289,119.9886,119.3641,117.2909,113.5513,107.8637,102.874,100.189
17/08/1982 10:00:00,121.746,112.2069,109.4939,105.4811,101.3384,93.2785,85.9493,80.68565
17/08/1982 11:00:00,128.871,116.3515,110.5809,104.0766,99.72733,91.12008,85.86112,81.24157
17/08/1982 12:00:00,128.5771,114.8197,108.6574,101.8139,97.57388,92.47523,91.77305,91.83572
17/08/1982 13:00:00,131.08,116.7039,110.889,103.8654,98.62872,95.8454,96.60596,99.91732
17/08/1982 14:00:00,171.4249,157.2158,140.6362,126.3993,116.2629,105.8524,102.5166,100.6302
17/08/1982 15:00:00,233.3881,231.9098,211.6984,191.1167,177.7012,151.8925,138.9426,121.664
17/08/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,234.9054,227.9601,205.4068
17/08/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
17/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,230.1008,220.9445
18/08/1982 10:00:00,237.5,237.5,237.5,237.5,228.3146,210.5054,200.3318,193.1113
18/08/1982 11:00:00,237.5,237.5,233.5289,219.7595,210.5164,194.9462,186.9068,180.2201
18/08/1982 12:00:00,237.5,237.5,227.924,217.1185,210.3403,194.9462,186.9068,180.2201
18/08/1982 13:00:00,237.5,237.5,227.924,217.1185,210.3403,194.9462,186.9068,180.2201
18/08/1982 14:00:00,237.5,237.5,227.924,217.1185,210.3403,194.9462,186.9068,180.2201
18/08/1982 15:00:00,237.5,237.5,227.924,217.1185,210.3403,194.9462,186.9068,180.2201
18/08/1982 16:00:00,237.5,237.5,227.924,217.1185,210.3403,194.9462,186.9068,180.2201
18/08/1982 17:00:00,237.5,237.5,237.5,221.5568,210.6877,194.9462,190.5185,182.6375
18/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
18/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,232.7203,220.7425
18/08/1982 23:00:00,234.0197,229.7634,199.1046,178.551,177.2887,168.3759,155.1498,136.3436
19/08/1982 00:00:00,208.4008,213.7548,193.7958,186.3343,192.9474,198.2667,197.4749,186.5634
19/08/1982 01:00:00,207.3124,209.4866,205.7356,202.8411,205.5571,207.1742,210.0893,209.4462
19/08/1982 02:00:00,175.9059,176.2092,179.1701,180.6567,180.5439,182.2406,183.9809,187.3271
19/08/1982 03:00:00,170.8212,174.1751,177.1965,180.9697,183.0343,187.659,189.8076,192.3576
19/08/1982 04:00:00,178.7786,181.1759,182.4261,184.1227,185.8898,188.8383,190.1695,191.27
19/08/1982 05:00:00,175.1788,176.6919,177.128,177.5719,178.7015,181.8246,185.2138,188.394
19/08/1982 06:00:00,167.3724,165.4349,167.1642,168.0347,169.784,175.1773,180.1693,185.7622
19/08/1982 07:00:00,155.302,154.7934,158.9793,162.7654,165.727,172.4999,177.4574,182.8348
19/08/1982 08:00:00,140.967,145.0741,150.1336,155.6858,158.321,164.5798,169.3147,174.351
19/08/1982 09:00:00,124.2052,127.9448,133.8053,138.8592,140.6757,146.3682,150.0536,155.636
19/08/1982 10:00:00,112.0537,115.4078,121.6755,126.1928,127.8131,133.4717,136.6742,142.3801
19/08/1982 11:00:00,117.6465,121.6705,129.5149,135.7077,138.524,144.5465,148.3199,154.0113
19/08/1982 12:00:00,136.9619,141.5045,150.9171,157.8625,161.589,169.1149,173.6447,179.9845
19/08/1982 13:00:00,154.0378,157.463,165.5356,170.9707,174.4,182.7574,188.1374,195.4611
19/08/1982 14:00:00,177.3603,180.3106,185.0799,188.46,190.127,196.9175,200.6954,206.3942
19/08/1982 15:00:00,223.9892,229.5202,230.2822,231.7268,232.473,233.7801,233.2086,232.7339
19/08/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
19/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 07:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 08:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 09:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 10:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 11:00:00,227.3325,229.0453,230.4113,231.636,231.5544,231.8471,231.2281,231.3387
20/08/1982 12:00:00,217.8383,219.5178,222.8113,225.0149,224.9835,226.6854,226.0727,227.1647
20/08/1982 13:00:00,228.6341,228.6103,230.5775,231.3442,231.5136,232.255,232.0202,232.8194
20/08/1982 14:00:00,233.7248,233.729,236.3081,237.0741,236.7586,236.8701,235.8858,236.5422
20/08/1982 15:00:00,236.6358,236.8447,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 16:00:00,235.189,236.2829,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 17:00:00,232.7672,235.4755,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 18:00:00,235.3078,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
20/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 03:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 04:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 05:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 06:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
21/08/1982 07:00:00,236.102,235.7011,236.246,236.2322,235.9221,236.0756,236.5637,237.5
21/08/1982 08:00:00,228.6688,228.8873,229.1512,229.2039,228.8628,228.6236,228.3754,228.4558
21/08/1982 09:00:00,220.0811,221.3473,221.699,221.9312,221.1598,219.6757,217.7195,216.2288
21/08/1982 10:00:00,211.9285,209.5714,209.2405,207.8656,206.1542,203.1888,199.7572,197.5093
21/08/1982 11:00:00,202.8135,198.3112,196.7116,193.4516,190.4468,185.9058,181.4929,178.8604
21/08/1982 12:00:00,205.9985,202.9247,200.694,196.7807,193.5924,188.1901,182.8623,179.171
21/08/1982 13:00:00,209.9828,206.5396,205.6439,202.6595,200.8838,196.5049,192.2675,188.9749
21/08/1982 14:00:00,198.0053,195.5469,198.4655,197.8288,197.3617,194.0298,190.5798,188.1951
21/08/1982 15:00:00,167.7435,166.73,174.1478,176.9917,178.2863,177.1766,173.5333,171.7177
21/08/1982 16:00:00,143.088,139.5814,150.5742,156.7125,159.3646,161.7734,161.6876,163.8641
21/08/1982 17:00:00,147.8075,137.0929,143.2151,145.6813,144.0457,147.0248,149.7294,157.0707
21/08/1982 18:00:00,191.7303,174.8835,162.0528,149.968,140.5758,135.9836,133.9174,136.7634
21/08/1982 19:00:00,230.424,220.1536,197.8365,174.0274,156.6612,135.9205,124.4764,117.5449
21/08/1982 20:00:00,225.983,208.6925,184.4619,159.1791,141.942,120.3477,113.1799,107.7152
21/08/1982 21:00:00,185.4398,167.3928,144.0927,125.0487,115.0951,105.3922,105.4,105.3586
21/08/1982 22:00:00,182.4445,177.1129,157.1857,143.2962,135.6689,125.7696,119.9519,113.8112
21/08/1982 23:00:00,184.0343,178.0419,162.3284,149.2884,145.3154,139.9111,141.7026,141.2262
22/08/1982 00:00:00,147.5345,138.5446,136.7201,133.6772,135.4737,143.5405,156.7781,169.6243
22/08/1982 01:00:00,125.0412,121.9838,130.2825,137.5418,141.09,152.3241,159.7804,170.6941
22/08/1982 02:00:00,122.7164,120.7057,127.7638,134.1441,136.3883,143.5648,147.3756,154.2231
22/08/1982 03:00:00,107.8515,105.2078,112.8311,118.1363,119.6975,124.9298,129.5623,137.0392
22/08/1982 04:00:00,91.0453,87.44979,93.38274,97.30287,98.24479,104.5136,110.8871,120.7175
22/08/1982 05:00:00,99.27944,96.67667,98.64394,100.4656,101.3696,109.4676,116.1707,125.9195
22/08/1982 06:00:00,136.5379,133.997,133.0279,132.8051,132.5749,138.9367,143.2471,150.2686
22/08/1982 07:00:00,175.0585,171.9571,169.8308,167.8803,166.1636,167.9911,169.1703,172.4606
22/08/1982 08:00:00,194.5054,192.2591,190.6636,188.9172,186.9059,187.6713,187.0655,188.9126
22/08/1982 09:00:00,201.3515,198.617,198.0734,196.6989,194.5054,194.0979,192.313,193.1337
22/08/1982 10:00:00,207.1474,203.5611,202.3729,199.8665,197.3849,195.7774,193.4026,193.4094
22/08/1982 11:00:00,214.9426,213.1308,211.0582,207.9159,204.3863,200.6954,196.961,195.8304
22/08/1982 12:00:00,215.7673,218.0625,216.4895,214.6264,210.4998,205.2202,199.117,195.3327
22/08/1982 13:00:00,219.9439,227.6955,228.0281,229.2771,229.8969,229.5532,228.7495,227.2737
22/08/1982 14:00:00,229.6715,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 15:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 16:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 17:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 18:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 19:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 20:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 21:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 22:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
22/08/1982 23:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
23/08/1982 00:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
23/08/1982 01:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
23/08/1982 02:00:00,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5
23/08/1982 03:00:00,229.5875,234.9682,236.7765,237.5,236.7844,233.3422,228.2262,221.8931
23/08/1982 04:00:00,213.677,222.5583,217.7833,211.5507,201.3737,182.7829,168.316,157.3796
23/08/1982 05:00:00,178.0403,175.7661,165.7923,151.4672,140.3121,123.3846,116.1145,111.3628
23/08/1982 06:00:00,122.5128,114.8931,110.1869,102.0448,96.4614,90.10491,89.72503,91.79053
23/08/1982 07:00:00,94.13866,90.80259,90.67114,88.27759,85.86871,84.43938,85.20562,87.7235
23/08/1982 08:00:00,93.28412,88.40348,86.23614,82.69138,80.7938,79.87974,81.29417,83.73368
23/08/1982 09:00:00,85.30733,78.98945,77.10071,73.95606,73.12119,74.55553,78.24813,82.72421
23/08/1982 10:00:00,74.84594,71.01054,72.16325,72.18618,72.58447,75.54704,78.68989,82.90688
23/08/1982 11:00:00,77.96879,75.35258,76.58447,76.45232,76.28443,78.03936,79.41232,82.21592
23/08/1982 12:00:00,87.14405,86.09842,87.65431,88.13779,87.9287,89.45368,90.23002,92.52085
23/08/1982 13:00:00,99.58134,98.49949,101.012,101.5358,100.4243,101.1898,101.9778,104.846
23/08/1982 14:00:00,109.0026,108.5042,108.9724,108.281,104.9065,103.4462,102.0385,103.1436
23/08/1982 15:00:00,125.0288,130.3804,125.6667,123.9935,119.6236,113.6833,106.3519,101.0196
23/08/1982 16:00:00,157.3528,168.7413,159.8376,156.6113,151.626,139.5378,126.3615,113.5984
23/08/1982 17:00:00,189.0152,197.7005,187.2021,181.568,176.4783,162.5721,150.3578,136.6049
23/08/1982 18:00:00,204.5195,206.6755,195.7064,187.9858,183.0215,171.7833,165.1401,156.1963
23/08/1982 19:00:00,209.5654,208.105,197.2029,188.36,183.4279,172.3554,165.3242,156.407
23/08/1982 20:00:00,193.4935,187.312,176.6276,166.8428,161.4155,148.7914,138.6754,127.8543
23/08/1982 21:00:00,151.3823,140.4808,130.6075,121.2811,115.8395,104.7216,96.26454,88.42842
23/08/1982 22:00:00,108.8247,99.9133,93.10181,86.35104,81.98864,74.40551,68.51965,64.07903
23/08/1982 23:00:00,77.8698,74.37298,72.01361,70.07533,68.62603,67.40525,68.55979,69.69364
24/08/1982 00:00:00,82.64205,86.67836,89.77619,93.55138,94.91396,98.23406,102.9048,106.8677
24/08/1982 01:00:00,106.5265,114.1904,118.5578,123.7637,125.7444,129.2685,131.5298,133.4058
24/08/1982 02:00:00,104.922,107.6836,109.2936,111.3061,112.5845,114.9176,116.7941,118.2803
24/08/1982 03:00:00,88.69593,89.98463,91.46659,92.83428,93.4029,94.83862,95.5286,96.56715
24/08/1982 04:00:00,70.43118,71.25433,71.66859,72.30529,72.60722,73.39903,74.14104,74.88972
24/08/1982 05:00:00,54.0263,55.24557,54.98175,55.59818,56.33443,57.12839,58.20277,58.42708
24/08/1982 06:00:00,50.71435,52.2187,51.53528,52.06354,52.80793,53.15,53.60065,52.91138
24/08/1982 07:00:00,58.95956,60.78107,59.20844,59.04267,59.32211,58.49087,58.59063,57.27264
24/08/1982 08:00:00,71.36881,72.82548,72.02167,71.74705,71.66348,70.98763,71.42809,71.11756
24/08/1982 09:00:00,84.77048,85.92315,86.67322,86.95947,86.59047,86.30798,85.70358,85.68493
